latitude,longitude,count,city,province
40.79277,114.913,8,张家口市,河北省
40.828806,114.865,133,张家口市,河北省
40.828806,114.913,24,张家口市,河北省
32.68467,108.974,7,安康市,陕西省
32.68467,109.017,322,安康市,陕西省
32.68467,109.06,40,安康市,陕西省
32.720706,108.888,12,安康市,陕西省
32.720706,109.017,18,安康市,陕西省
43.747722,87.567,20,乌鲁木齐市,新疆维吾尔自治区
43.783758,87.467,68,乌鲁木齐市,新疆维吾尔自治区
43.819794,87.467,13,乌鲁木齐市,新疆维吾尔自治区
43.819794,87.517,19,乌鲁木齐市,新疆维吾尔自治区
43.819794,87.567,507,乌鲁木齐市,新疆维吾尔自治区
34.198182,116.971,22,宿州市,安徽省
34.198182,117.147,93,徐州市,江苏省
34.234218,117.147,17,徐州市,江苏省
34.270254,117.103,13,徐州市,江苏省
34.270254,117.147,676,徐州市,江苏省
30.774762,108.385,73,重庆市,重庆市
30.810798,108.385,723,重庆市,重庆市
31.78377,106.644,63,巴中市,四川省
31.855842,106.728,97,巴中市,四川省
31.855842,106.77,632,巴中市,四川省
34.66665,117.26,23,济宁市,山东省
34.774758,117.26,32,枣庄市,山东省
34.774758,117.304,19,枣庄市,山东省
34.810794,117.26,108,枣庄市,山东省
34.810794,117.304,56,枣庄市,山东省
34.810794,117.348,19,枣庄市,山东省
34.738722,116.953,63,徐州市,江苏省
34.810794,117.129,417,济宁市,山东省
32.50449,120.444,8,南通市,江苏省
32.540526,120.444,90,南通市,江苏省
32.540526,120.487,264,南通市,江苏省
22.77477,114.493,39,惠州市,广东省
22.77477,114.649,105,惠州市,广东省
22.810806,114.493,7,惠州市,广东省
22.846842,114.532,13,惠州市,广东省
22.882878,114.493,7,惠州市,广东省
25.873866,119.34,7,福州市,福建省
25.873866,119.46,27,福州市,福建省
25.909902,119.38,29,福州市,福建省
25.945938,119.5,100,福州市,福建省
25.981974,119.34,16,福州市,福建省
25.981974,119.38,108,福州市,福建省
25.981974,119.46,183,福州市,福建省
36.252234,119.986,12,青岛市,山东省
36.252234,120.031,102,青岛市,山东省
36.252234,120.166,15,青岛市,山东省
30.88287,121.027,66,上海市,上海市
30.88287,121.153,37,上海市,上海市
30.990978,121.069,14,上海市,上海市
30.990978,121.111,6,上海市,上海市
31.027014,121.111,21,上海市,上海市
31.027014,121.195,190,上海市,上海市
29.873862,107.05,9,重庆市,重庆市
29.873862,107.092,29,重庆市,重庆市
37.72971,115.66,174,衡水市,河北省
37.72971,115.706,141,衡水市,河北省
37.765746,115.66,16,衡水市,河北省
37.765746,115.706,16,衡水市,河北省
37.765746,115.752,6,衡水市,河北省
23.891886,106.627,410,百色市,广西壮族自治区
23.891886,106.666,44,百色市,广西壮族自治区
31.78377,120.636,82,苏州市,江苏省
31.78377,120.678,16,苏州市,江苏省
31.819806,120.636,242,苏州市,江苏省
31.855842,120.636,113,苏州市,江苏省
31.855842,120.72,11,苏州市,江苏省
31.891878,120.72,9,苏州市,江苏省
24.612606,118.679,62,泉州市,福建省
24.720714,118.679,18,泉州市,福建省
24.720714,118.719,13,泉州市,福建省
34.090074,118.766,34,宿迁市,江苏省
34.090074,118.81,10,宿迁市,江苏省
34.090074,118.854,10,宿迁市,江苏省
38.918898,117.426,120,天津市,天津市
38.954934,117.334,115,天津市,天津市
34.12611,113.483,20,许昌市,河南省
34.162146,113.483,287,许昌市,河南省
34.162146,113.659,15,许昌市,河南省
31.567554,105.978,364,南充市,四川省
32.32431,118.817,259,南京市,江苏省
32.360346,118.817,6,南京市,江苏省
32.360346,118.86,26,南京市,江苏省
37.801782,113.608,10,阳泉市,山西省
37.837818,113.608,19,阳泉市,山西省
37.873854,113.516,30,阳泉市,山西省
37.873854,113.562,111,阳泉市,山西省
37.873854,113.608,109,阳泉市,山西省
22.270266,113.931,17,香港特别行政区,香港特别行政区
22.270266,114.009,21,香港特别行政区,香港特别行政区
22.306302,113.931,116,香港特别行政区,香港特别行政区
22.306302,114.048,41,香港特别行政区,香港特别行政区
22.378374,113.97,145,香港特别行政区,香港特别行政区
36.756738,119.958,7,青岛市,山东省
36.756738,120.003,11,青岛市,山东省
36.792774,119.958,486,青岛市,山东省
36.792774,120.003,40,青岛市,山东省
36.324306,119.749,6,潍坊市,山东省
36.324306,119.794,18,潍坊市,山东省
36.360342,119.749,90,潍坊市,山东省
36.360342,119.794,69,潍坊市,山东省
36.360342,119.839,10,潍坊市,山东省
36.396378,119.749,20,潍坊市,山东省
36.396378,119.794,9,潍坊市,山东省
34.84683,117.594,68,枣庄市,山东省
34.882866,117.594,6,枣庄市,山东省
36.216198,117.668,188,济南市,山东省
36.216198,117.713,48,济南市,山东省
36.252234,117.668,6,济南市,山东省
29.045034,119.617,19,金华市,浙江省
29.045034,119.658,6,金华市,浙江省
26.55855,107.965,115,黔东南苗族侗族自治州,贵州省
26.594586,107.965,44,黔东南苗族侗族自治州,贵州省
26.594586,108.005,12,黔东南苗族侗族自治州,贵州省
37.045026,111.939,21,晋中市,山西省
37.117098,111.804,10,吕梁市,山西省
37.153134,111.804,88,吕梁市,山西省
31.60359,118.982,26,南京市,江苏省
31.639626,119.024,202,南京市,江苏省
31.675662,119.024,41,南京市,江苏省
31.675662,119.066,7,南京市,江苏省
21.549546,110.617,14,茂名市,广东省
21.585582,110.695,27,茂名市,广东省
21.657654,110.617,77,茂名市,广东省
21.657654,110.656,115,茂名市,广东省
35.963946,119.498,8,潍坊市,山东省
35.999982,119.408,434,潍坊市,山东省
36.036018,119.408,12,潍坊市,山东省
35.963946,113.743,14,安阳市,河南省
36.036018,113.833,19,安阳市,河南省
36.072054,113.833,399,安阳市,河南省
30.234222,119.922,7,杭州市,浙江省
30.270258,119.796,10,杭州市,浙江省
30.270258,119.838,17,杭州市,浙江省
39.639618,121.977,10,大连市,辽宁省
39.639618,122.024,18,大连市,辽宁省
35.74773,115.245,22,濮阳市,河南省
35.783766,115.113,19,濮阳市,河南省
35.891874,115.113,149,濮阳市,河南省
41.549526,120.453,51,朝阳市,辽宁省
41.585562,120.453,374,朝阳市,辽宁省
25.333326,119.148,19,莆田市,福建省
25.441434,119.108,57,莆田市,福建省
31.78377,119.32,6,常州市,江苏省
31.819806,119.278,6,镇江市,江苏省
31.891878,119.152,10,镇江市,江苏省
31.819806,117.456,19,合肥市,安徽省
31.855842,117.456,7,合肥市,安徽省
31.891878,117.456,144,合肥市,安徽省
38.378358,106.281,10,银川市,宁夏回族自治区
38.414394,106.281,16,银川市,宁夏回族自治区
33.76575,118.374,72,宿迁市,江苏省
33.909894,118.331,6,宿迁市,江苏省
32.50449,120.016,55,泰州市,江苏省
32.50449,120.102,8,泰州市,江苏省
32.50449,120.145,946,泰州市,江苏省
32.540526,120.145,8,泰州市,江苏省
32.648634,120.016,9,泰州市,江苏省
32.648634,120.102,91,泰州市,江苏省
28.216206,109.675,14,湘西土家族苗族自治州,湖南省
28.288278,109.716,86,湘西土家族苗族自治州,湖南省
38.27025,109.731,113,榆林市,陕西省
38.27025,109.777,30,榆林市,陕西省
38.306286,109.731,23,榆林市,陕西省
38.306286,109.777,64,榆林市,陕西省
46.630602,126.997,322,绥化市,黑龙江省
34.702686,119.362,11,连云港市,江苏省
34.738722,119.362,673,连云港市,江苏省
34.738722,119.45,27,连云港市,江苏省
34.774758,119.45,18,连云港市,江苏省
27.891882,120.635,17,温州市,浙江省
27.963954,120.553,13,温州市,浙江省
27.963954,120.594,144,温州市,浙江省
27.963954,120.635,8,温州市,浙江省
34.378362,113.745,72,郑州市,河南省
34.378362,113.833,33,郑州市,河南省
34.414398,113.745,31,郑州市,河南省
28.18017,112.873,22,长沙市,湖南省
28.216206,112.832,11,长沙市,湖南省
28.216206,112.873,117,长沙市,湖南省
28.252242,112.873,15,长沙市,湖南省
28.288278,112.832,15,长沙市,湖南省
28.288278,112.873,91,长沙市,湖南省
30.594582,121.007,37,嘉兴市,浙江省
30.594582,121.091,130,嘉兴市,浙江省
30.594582,121.133,6,嘉兴市,浙江省
24.612606,118.323,60,厦门市,福建省
31.747734,104.736,53,绵阳市,四川省
22.77477,100.969,848,普洱市,云南省
22.77477,101.008,31,普洱市,云南省
22.810806,100.969,59,普洱市,云南省
38.918898,100.444,83,张掖市,甘肃省
38.918898,100.49,6,张掖市,甘肃省
38.954934,100.444,40,张掖市,甘肃省
31.42341,120.073,86,无锡市,江苏省
31.42341,120.115,29,无锡市,江苏省
31.459446,120.073,18,常州市,江苏省
31.459446,120.115,90,无锡市,江苏省
31.567554,119.989,8,常州市,江苏省
31.567554,120.073,7,无锡市,江苏省
22.59459,114.476,236,深圳市,广东省
22.59459,114.515,255,深圳市,广东省
22.738734,114.476,47,惠州市,广东省
22.738734,114.515,29,惠州市,广东省
40.756734,107.439,54,巴彦淖尔市,内蒙古自治区
24.75675,110.513,42,桂林市,广西壮族自治区
24.792786,110.433,7,桂林市,广西壮族自治区
24.864858,110.393,10,桂林市,广西壮族自治区
21.405402,110.772,26,湛江市,广东省
21.441438,110.772,299,湛江市,广东省
23.13513,114.414,124,惠州市,广东省
23.13513,114.453,25,惠州市,广东省
23.171166,114.297,217,惠州市,广东省
23.171166,114.336,6,惠州市,广东省
23.171166,114.414,148,惠州市,广东省
23.171166,114.453,7,惠州市,广东省
23.207202,114.414,6,惠州市,广东省
23.207202,114.453,11,惠州市,广东省
31.315302,119.441,122,常州市,江苏省
31.60359,120.89,10,苏州市,江苏省
31.60359,120.974,66,苏州市,江苏省
31.639626,120.848,41,苏州市,江苏省
31.639626,120.932,23,苏州市,江苏省
31.639626,121.016,18,苏州市,江苏省
31.675662,120.89,8,苏州市,江苏省
31.711698,120.932,24,苏州市,江苏省
31.711698,121.016,7,苏州市,江苏省
31.747734,120.848,19,苏州市,江苏省
31.747734,120.932,104,苏州市,江苏省
30.450438,120.59,15,嘉兴市,浙江省
30.450438,120.674,6,嘉兴市,浙江省
30.450438,120.758,9,嘉兴市,浙江省
30.486474,120.59,11,嘉兴市,浙江省
30.486474,120.674,21,嘉兴市,浙江省
32.900886,119.849,46,泰州市,江苏省
32.936922,119.849,657,泰州市,江苏省
39.819798,109.966,185,鄂尔多斯市,内蒙古自治区
39.819798,110.013,316,鄂尔多斯市,内蒙古自治区
18.27027,109.613,9,三亚市,海南省
18.27027,109.727,85,三亚市,海南省
18.306306,109.613,15,三亚市,海南省
18.306306,109.727,29,三亚市,海南省
18.306306,109.765,25,三亚市,海南省
18.342342,109.727,13,三亚市,海南省
18.378378,109.727,57,三亚市,海南省
18.414414,109.727,8,三亚市,海南省
18.414414,109.765,31,三亚市,海南省
23.31531,103.438,7,红河哈尼族彝族自治州,云南省
23.351346,103.399,344,红河哈尼族彝族自治州,云南省
23.387382,103.36,18,红河哈尼族彝族自治州,云南省
36.792774,118.203,32,淄博市,山东省
36.46845,117.061,9,济南市,山东省
36.612594,117.106,6,济南市,山东省
30.378366,103.578,19,成都市,四川省
30.414402,103.452,315,成都市,四川省
30.486474,103.536,9,成都市,四川省
39.243222,115.803,7,保定市,河北省
39.243222,115.897,21,保定市,河北省
39.279258,115.803,30,保定市,河北省
39.315294,115.85,51,保定市,河北省
39.315294,115.897,103,保定市,河北省
27.27927,105.258,8,毕节市,贵州省
27.27927,105.299,186,毕节市,贵州省
27.315306,105.299,29,毕节市,贵州省
25.83783,119.54,6,福州市,福建省
25.909902,119.62,55,福州市,福建省
25.981974,119.62,135,福州市,福建省
30.774762,108.469,9,重庆市,重庆市
27.675666,120.553,65,温州市,浙江省
27.747738,120.635,8,温州市,浙江省
27.783774,120.471,8,温州市,浙江省
27.783774,120.553,118,温州市,浙江省
27.783774,120.594,13,温州市,浙江省
27.783774,120.635,491,温州市,浙江省
34.12611,113.833,6,许昌市,河南省
34.198182,113.789,23,许昌市,河南省
34.234218,113.789,62,许昌市,河南省
34.270254,113.877,31,许昌市,河南省
34.522506,109.114,9,西安市,陕西省
32.756742,119.503,8,扬州市,江苏省
32.792778,119.46,430,扬州市,江苏省
29.62161,91.069,61,拉萨市,西藏自治区
29.657646,90.987,12,拉萨市,西藏自治区
29.657646,91.069,90,拉萨市,西藏自治区
29.657646,91.11,543,拉萨市,西藏自治区
33.153138,115.634,190,阜阳市,安徽省
33.189174,115.634,109,阜阳市,安徽省
30.52251,117.036,286,安庆市,安徽省
30.52251,117.078,62,安庆市,安徽省
30.52251,117.12,36,安庆市,安徽省
30.558546,117.036,8,安庆市,安徽省
30.558546,117.078,17,安庆市,安徽省
29.837826,114.33,227,咸宁市,湖北省
37.90989,115.206,146,石家庄市,河北省
37.945926,115.206,99,石家庄市,河北省
37.945926,115.252,8,石家庄市,河北省
38.017998,115.068,115,石家庄市,河北省
45.585558,126.635,44,哈尔滨市,黑龙江省
45.585558,126.686,48,哈尔滨市,黑龙江省
45.621594,126.636,29,哈尔滨市,黑龙江省
23.31531,112.729,85,肇庆市,广东省
23.387382,112.729,8,肇庆市,广东省
29.513502,106.678,7,重庆市,重庆市
29.513502,106.719,7,重庆市,重庆市
37.90989,102.611,29,武威市,甘肃省
37.90989,102.657,33,武威市,甘肃省
37.945926,102.611,95,武威市,甘肃省
32.86485,117.527,36,滁州市,安徽省
32.86485,117.57,289,滁州市,安徽省
32.900886,117.441,93,蚌埠市,安徽省
32.900886,117.613,19,滁州市,安徽省
38.09007,114.426,11,石家庄市,河北省
38.09007,114.472,305,石家庄市,河北省
38.09007,114.518,336,石家庄市,河北省
38.09007,114.564,49,石家庄市,河北省
38.126106,114.38,13,石家庄市,河北省
38.126106,114.564,60,石家庄市,河北省
38.162142,114.518,10,石家庄市,河北省
38.162142,114.564,268,石家庄市,河北省
25.29729,110.273,49,桂林市,广西壮族自治区
25.29729,110.313,172,桂林市,广西壮族自治区
25.333326,110.313,356,桂林市,广西壮族自治区
25.405398,110.313,47,桂林市,广西壮族自治区
30.126114,104.638,468,资阳市,四川省
39.243222,117.808,311,天津市,天津市
39.315294,117.667,8,天津市,天津市
39.315294,117.808,43,天津市,天津市
39.89187,116.968,20,廊坊市,河北省
39.927906,116.921,14,廊坊市,河北省
39.963942,116.921,13,廊坊市,河北省
39.999978,117.062,38,廊坊市,河北省
31.855842,118.982,95,南京市,江苏省
31.927914,118.94,62,南京市,江苏省
31.927914,119.066,13,南京市,江苏省
30.450438,106.587,8,广安市,四川省
30.450438,106.629,422,广安市,四川省
30.450438,106.671,7,广安市,四川省
30.486474,106.629,27,广安市,四川省
24.93693,118.552,15,泉州市,福建省
24.93693,118.592,118,泉州市,福建省
24.93693,118.632,22,泉州市,福建省
24.93693,118.672,366,泉州市,福建省
24.972966,118.552,8,泉州市,福建省
25.045038,118.632,15,泉州市,福建省
25.081074,118.512,39,泉州市,福建省
36.792774,117.843,323,淄博市,山东省
36.792774,117.888,15,淄博市,山东省
30.378366,103.787,8,成都市,四川省
30.414402,103.787,12,成都市,四川省
30.414402,103.829,75,成都市,四川省
30.450438,103.787,6,成都市,四川省
30.018006,121.112,9,宁波市,浙江省
30.018006,121.154,34,宁波市,浙江省
30.054042,121.112,15,宁波市,浙江省
30.054042,121.154,385,宁波市,浙江省
30.090078,121.154,88,宁波市,浙江省
30.126114,121.154,9,宁波市,浙江省
30.198186,103.87,388,眉山市,四川省
30.306294,103.87,33,眉山市,四川省
35.56755,116.977,30,济宁市,山东省
35.603586,116.977,161,济宁市,山东省
26.19819,117.562,68,三明市,福建省
26.234226,117.602,185,三明市,福建省
26.270262,117.642,567,三明市,福建省
39.71169,116.875,19,北京市,北京市
39.71169,116.922,15,廊坊市,河北省
39.747726,117.016,111,廊坊市,河北省
39.819798,116.875,19,北京市,北京市
39.819798,117.016,12,廊坊市,河北省
42.882858,125.127,52,辽源市,吉林省
42.810786,93.491,20,哈密市,新疆维吾尔自治区
42.846822,93.491,204,哈密市,新疆维吾尔自治区
42.846822,93.54,110,哈密市,新疆维吾尔自治区
33.441426,119.936,6,盐城市,江苏省
33.477462,119.807,333,盐城市,江苏省
30.630618,117.496,21,池州市,安徽省
30.630618,117.58,6,池州市,安徽省
30.630618,117.622,12,池州市,安徽省
30.666654,117.496,123,池州市,安徽省
45.549522,126.943,15,哈尔滨市,黑龙江省
45.549522,126.994,25,哈尔滨市,黑龙江省
34.378362,113.047,9,郑州市,河南省
34.450434,113.047,349,郑州市,河南省
34.450434,113.091,29,郑州市,河南省
25.009002,101.558,28,楚雄彝族自治州,云南省
25.045038,101.518,104,楚雄彝族自治州,云南省
25.045038,101.558,227,楚雄彝族自治州,云南省
22.23423,113.307,25,珠海市,广东省
22.23423,113.463,6,中山市,广东省
22.270266,113.463,204,中山市,广东省
22.306302,113.346,7,中山市,广东省
22.306302,113.463,6,中山市,广东省
22.342338,113.346,7,中山市,广东省
22.342338,113.385,12,中山市,广东省
22.342338,113.424,102,中山市,广东省
22.342338,113.463,16,中山市,广东省
22.378374,113.346,8,中山市,广东省
30.52251,103.619,40,成都市,四川省
30.558546,103.535,37,成都市,四川省
30.594582,103.535,86,成都市,四川省
30.666654,103.535,10,成都市,四川省
30.666654,103.577,6,成都市,四川省
21.585582,110.268,25,湛江市,广东省
21.621618,110.268,81,湛江市,广东省
34.48647,109.027,7,西安市,陕西省
34.522506,108.851,94,咸阳市,陕西省
34.522506,108.895,30,咸阳市,陕西省
34.522506,108.939,13,咸阳市,陕西省
34.630614,108.939,48,咸阳市,陕西省
29.657646,105.725,6,重庆市,重庆市
29.693682,105.725,524,重庆市,重庆市
29.98197,103.016,262,雅安市,四川省
30.018006,102.89,6,雅安市,四川省
30.018006,103.016,27,雅安市,四川省
30.018006,103.058,182,雅安市,四川省
27.675666,109.17,7,铜仁市,贵州省
27.711702,109.17,49,铜仁市,贵州省
27.711702,109.211,9,铜仁市,贵州省
27.747738,109.211,33,铜仁市,贵州省
27.783774,109.211,28,铜仁市,贵州省
29.837826,106.052,398,重庆市,重庆市
39.423402,116.315,81,廊坊市,河北省
39.459438,116.268,9,廊坊市,河北省
39.459438,116.315,60,廊坊市,河北省
39.495474,116.315,9,北京市,北京市
40.180158,122.158,16,营口市,辽宁省
40.216194,122.111,32,营口市,辽宁省
30.34233,103.954,9,成都市,四川省
30.414402,103.996,19,成都市,四川省
30.450438,104.038,26,成都市,四川省
30.486474,103.954,73,成都市,四川省
30.486474,103.996,128,成都市,四川省
30.486474,104.038,115,成都市,四川省
45.65763,126.485,18,哈尔滨市,黑龙江省
45.65763,126.537,16,哈尔滨市,黑龙江省
45.693666,126.537,14,哈尔滨市,黑龙江省
45.729702,126.537,272,哈尔滨市,黑龙江省
45.801774,126.485,81,哈尔滨市,黑龙江省
45.801774,126.537,202,哈尔滨市,黑龙江省
41.909886,126.409,11,白山市,吉林省
41.945922,126.409,133,白山市,吉林省
41.945922,126.457,46,白山市,吉林省
34.12611,118.759,285,宿迁市,江苏省
34.12611,118.803,115,宿迁市,江苏省
34.12611,118.847,18,宿迁市,江苏省
34.198182,118.715,6,宿迁市,江苏省
22.95495,114.728,7,惠州市,广东省
22.990986,114.728,167,惠州市,广东省
34.522506,118.75,205,连云港市,江苏省
34.522506,118.794,20,连云港市,江苏省
40.900878,117.959,257,承德市,河北省
40.936914,117.959,30,承德市,河北省
29.44143,121.871,30,宁波市,浙江省
29.477466,121.871,238,宁波市,浙江省
29.477466,121.912,8,宁波市,浙江省
29.477466,121.953,56,宁波市,浙江省
42.522498,125.68,317,通化市,吉林省
42.558534,125.68,7,通化市,吉林省
45.585558,84.846,95,克拉玛依市,新疆维吾尔自治区
45.585558,84.897,48,克拉玛依市,新疆维吾尔自治区
45.621594,84.849,7,克拉玛依市,新疆维吾尔自治区
32.720706,120.402,15,盐城市,江苏省
32.756742,120.273,9,盐城市,江苏省
32.828814,120.316,8,盐城市,江苏省
40.144122,94.641,78,酒泉市,甘肃省
40.144122,94.688,22,酒泉市,甘肃省
28.252242,112.545,257,长沙市,湖南省
28.288278,112.586,8,长沙市,湖南省
43.963938,87.675,57,乌鲁木齐市,新疆维吾尔自治区
39.459438,75.959,93,喀什地区,新疆维吾尔自治区
39.459438,76.006,233,喀什地区,新疆维吾尔自治区
39.459438,76.053,7,喀什地区,新疆维吾尔自治区
39.495474,76.006,7,喀什地区,新疆维吾尔自治区
26.414406,111.611,35,永州市,湖南省
26.450442,111.571,19,永州市,湖南省
26.450442,111.611,137,永州市,湖南省
34.30629,117.975,322,徐州市,江苏省
34.342326,117.975,47,徐州市,江苏省
34.342326,118.019,6,徐州市,江苏省
39.963942,119.788,12,秦皇岛市,河北省
39.999978,119.741,120,秦皇岛市,河北省
39.999978,119.788,7,秦皇岛市,河北省
39.999978,119.882,32,葫芦岛市,辽宁省
40.036014,119.882,21,葫芦岛市,辽宁省
41.87385,123.649,9,沈阳市,辽宁省
41.909886,123.601,30,沈阳市,辽宁省
41.945922,123.505,145,沈阳市,辽宁省
41.945922,123.649,6,沈阳市,辽宁省
35.38737,113.906,70,新乡市,河南省
35.423406,113.994,6,新乡市,河南省
35.459442,113.818,184,新乡市,河南省
35.603586,114.225,12,鹤壁市,河南省
35.675658,114.269,9,鹤壁市,河南省
35.711694,114.269,36,鹤壁市,河南省
24.972966,118.831,11,泉州市,福建省
25.009002,118.711,43,泉州市,福建省
25.009002,118.791,79,泉州市,福建省
25.65765,114.74,38,赣州市,江西省
25.65765,114.78,180,赣州市,江西省
25.693686,114.78,15,赣州市,江西省
25.729722,114.82,6,赣州市,江西省
25.765758,114.9,12,赣州市,江西省
25.801794,114.74,65,赣州市,江西省
25.801794,114.9,157,赣州市,江西省
27.81981,114.963,48,新余市,江西省
27.81981,115.004,7,新余市,江西省
27.855846,115.004,89,新余市,江西省
27.855846,115.127,10,新余市,江西省
26.55855,101.703,25,攀枝花市,四川省
26.55855,101.743,16,攀枝花市,四川省
26.594586,101.623,58,攀枝花市,四川省
26.594586,101.743,34,攀枝花市,四川省
46.054026,122.062,10,兴安盟,内蒙古自治区
46.090062,122.062,115,兴安盟,内蒙古自治区
35.999982,103.976,36,兰州市,甘肃省
36.036018,103.931,11,兰州市,甘肃省
30.954942,118.717,7,宣城市,安徽省
30.954942,118.759,341,宣城市,安徽省
35.171154,113.018,10,焦作市,河南省
35.171154,113.062,310,焦作市,河南省
35.171154,113.106,6,焦作市,河南省
22.990986,112.611,7,肇庆市,广东省
33.873858,115.51,22,周口市,河南省
28.144134,113.617,101,长沙市,湖南省
28.144134,113.658,17,长沙市,湖南省
38.918898,116.916,74,天津市,天津市
38.954934,116.916,22,天津市,天津市
27.315306,103.716,160,昭通市,云南省
27.351342,103.716,100,昭通市,云南省
43.927902,116.025,10,锡林郭勒盟,内蒙古自治区
43.927902,116.075,216,锡林郭勒盟,内蒙古自治区
43.963938,116.075,41,锡林郭勒盟,内蒙古自治区
30.774762,106.075,183,南充市,四川省
30.810798,106.075,583,南充市,四川省
30.846834,106.075,13,南充市,四川省
29.08107,119.7,81,金华市,浙江省
29.117106,119.7,12,金华市,浙江省
29.153142,119.7,16,金华市,浙江省
29.189178,119.864,33,金华市,浙江省
29.225214,119.864,17,金华市,浙江省
38.414394,112.721,144,忻州市,山西省
28.216206,117.014,15,鹰潭市,江西省
28.252242,117.014,12,鹰潭市,江西省
28.252242,117.055,72,鹰潭市,江西省
23.351346,104.261,147,文山壮族苗族自治州,云南省
23.387382,104.222,134,文山壮族苗族自治州,云南省
36.46845,117.868,26,淄博市,山东省
36.504486,117.823,6,淄博市,山东省
36.504486,117.868,435,淄博市,山东省
36.576558,117.913,25,淄博市,山东省
33.441426,118.208,13,宿迁市,江苏省
33.477462,118.208,22,宿迁市,江苏省
35.92791,120.122,86,青岛市,山东省
35.92791,120.167,302,青岛市,山东省
35.963946,120.167,206,青岛市,山东省
35.999982,120.122,274,青岛市,山东省
35.999982,120.167,37,青岛市,山东省
36.036018,120.167,8,青岛市,山东省
36.072054,120.122,15,青岛市,山东省
35.02701,113.59,15,焦作市,河南省
35.063046,113.59,7,焦作市,河南省
35.099082,113.414,441,焦作市,河南省
35.135118,113.502,9,焦作市,河南省
30.70269,114.307,85,武汉市,湖北省
30.70269,114.433,8,武汉市,湖北省
46.666638,131.139,8,双鸭山市,黑龙江省
31.675662,113.384,15,随州市,湖北省
31.711698,113.342,12,随州市,湖北省
31.711698,113.384,300,随州市,湖北省
34.162146,112.829,58,平顶山市,河南省
34.162146,112.873,16,平顶山市,河南省
34.198182,112.829,14,平顶山市,河南省
22.95495,115.316,116,汕尾市,广东省
23.063058,115.394,35,汕尾市,广东省
31.78377,118.558,28,南京市,江苏省
31.78377,118.642,28,南京市,江苏省
31.78377,118.684,29,南京市,江苏省
31.855842,118.6,156,南京市,江苏省
31.855842,118.684,18,南京市,江苏省
31.891878,118.642,86,南京市,江苏省
31.927914,118.642,91,南京市,江苏省
31.927914,118.684,17,南京市,江苏省
40.756734,111.723,45,呼和浩特市,内蒙古自治区
35.603586,111.339,47,临汾市,山西省
35.639622,111.383,34,临汾市,山西省
35.639622,111.471,143,临汾市,山西省
35.711694,107.653,186,庆阳市,甘肃省
36.864846,120.542,87,青岛市,山东省
33.909894,117.94,314,徐州市,江苏省
33.909894,117.983,34,徐州市,江苏省
38.702682,116.128,66,沧州市,河北省
38.738718,116.128,12,沧州市,河北省
29.045034,106.639,168,重庆市,重庆市
29.045034,106.68,95,重庆市,重庆市
30.34233,113.526,8,湖北省,湖北省
34.84683,113.678,122,郑州市,河南省
34.882866,113.634,6,郑州市,河南省
34.882866,113.678,22,郑州市,河南省
26.594586,118.267,8,南平市,福建省
26.630622,118.187,284,南平市,福建省
27.315306,120.321,21,宁德市,福建省
29.153142,120.318,566,金华市,浙江省
29.153142,120.359,11,金华市,浙江省
34.342326,118.323,14,徐州市,江苏省
34.342326,118.411,7,徐州市,江苏省
34.378362,118.367,57,徐州市,江苏省
29.657646,121.705,14,宁波市,浙江省
29.729718,121.664,13,宁波市,浙江省
29.765754,121.709,11,宁波市,浙江省
22.378374,114.282,142,香港特别行政区,香港特别行政区
39.459438,116.035,21,保定市,河北省
39.495474,116.035,49,保定市,河北省
22.41441,113.54,6,珠海市,广东省
22.450446,113.54,11,中山市,广东省
22.450446,113.579,6,中山市,广东省
22.486482,113.54,89,中山市,广东省
22.558554,113.501,11,中山市,广东省
22.558554,113.54,9,中山市,广东省
31.42341,119.482,831,常州市,江苏省
31.495482,119.524,26,常州市,江苏省
44.540514,129.597,29,牡丹江市,黑龙江省
24.39639,111.551,19,贺州市,广西壮族自治区
24.39639,111.591,11,贺州市,广西壮族自治区
24.432426,111.551,14,贺州市,广西壮族自治区
30.52251,105.583,175,遂宁市,四川省
30.52251,105.625,8,遂宁市,四川省
31.207194,107.456,259,达州市,四川省
31.207194,107.498,868,达州市,四川省
39.747726,98.545,8,酒泉市,甘肃省
34.522506,113.363,22,郑州市,河南省
34.522506,113.407,9,郑州市,河南省
34.558542,113.363,9,郑州市,河南省
25.009002,118.274,32,泉州市,福建省
25.045038,118.194,309,泉州市,福建省
31.171158,108.385,80,重庆市,重庆市
31.171158,108.427,48,重庆市,重庆市
40.97295,113.129,27,乌兰察布市,内蒙古自治区
40.97295,113.177,14,乌兰察布市,内蒙古自治区
41.008986,113.129,32,乌兰察布市,内蒙古自治区
41.045022,113.129,117,乌兰察布市,内蒙古自治区
41.15313,122.08,39,盘锦市,辽宁省
41.189166,122.032,187,盘锦市,辽宁省
46.450422,124.849,71,大庆市,黑龙江省
46.522494,124.953,9,大庆市,黑龙江省
40.036014,117.391,49,天津市,天津市
40.036014,117.438,31,天津市,天津市
41.15313,80.272,161,阿克苏地区,新疆维吾尔自治区
41.189166,80.272,48,阿克苏地区,新疆维吾尔自治区
35.063046,116.318,442,济宁市,山东省
36.864846,117.752,49,滨州市,山东省
36.864846,117.797,8,滨州市,山东省
36.936918,117.707,9,滨州市,山东省
37.981962,106.183,119,吴忠市,宁夏回族自治区
