latitude,longitude,count,city,l_district,l_city,l_province
31.068188,121.037812,35,上海,青浦区,上海市,上海市
31.068188,121.079812,8,上海,青浦区,上海市,上海市
31.068188,121.121812,9,上海,青浦区,上海市,上海市
31.068188,121.163812,40,上海,松江区,上海市,上海市
31.068188,121.205812,255,上海,松江区,上海市,上海市
31.068188,121.247812,931,上海,松江区,上海市,上海市
31.068188,121.289812,222,上海,松江区,上海市,上海市
31.068188,121.331812,415,上海,松江区,上海市,上海市
31.068188,121.373812,201,上海,闵行区,上海市,上海市
31.068188,121.415812,666,上海,闵行区,上海市,上海市
31.068188,121.457812,81,上海,闵行区,上海市,上海市
31.068188,121.499812,604,上海,闵行区,上海市,上海市
31.068188,121.541812,589,上海,闵行区,上海市,上海市
31.068188,121.583812,169,上海,浦东新区,上海市,上海市
31.068188,121.625812,47,上海,浦东新区,上海市,上海市
31.068188,121.667812,8,上海,浦东新区,上海市,上海市
31.068188,121.709812,86,上海,浦东新区,上海市,上海市
31.068188,121.751812,359,上海,浦东新区,上海市,上海市
31.068188,121.793812,67,上海,浦东新区,上海市,上海市
31.104224,120.911812,32,上海,青浦区,上海市,上海市
31.104224,120.953812,5,上海,青浦区,上海市,上海市
31.104224,120.995812,16,上海,青浦区,上海市,上海市
31.104224,121.037812,528,上海,青浦区,上海市,上海市
31.104224,121.079812,70,上海,青浦区,上海市,上海市
31.104224,121.121812,5,上海,松江区,上海市,上海市
31.104224,121.163812,89,上海,青浦区,上海市,上海市
31.104224,121.205812,180,上海,松江区,上海市,上海市
31.104224,121.247812,679,上海,松江区,上海市,上海市
31.104224,121.289812,498,上海,松江区,上海市,上海市
31.104224,121.331812,460,上海,松江区,上海市,上海市
31.104224,121.373812,2022,上海,闵行区,上海市,上海市
31.104224,121.415812,845,上海,闵行区,上海市,上海市
31.104224,121.457812,251,上海,徐汇区,上海市,上海市
31.104224,121.499812,433,上海,闵行区,上海市,上海市
31.104224,121.541812,98,上海,闵行区,上海市,上海市
31.104224,121.583812,1435,上海,浦东新区,上海市,上海市
31.104224,121.625812,139,上海,浦东新区,上海市,上海市
31.104224,121.667812,61,上海,浦东新区,上海市,上海市
31.104224,121.709812,94,上海,浦东新区,上海市,上海市
31.104224,121.751812,330,上海,浦东新区,上海市,上海市
31.104224,121.793812,36,上海,浦东新区,上海市,上海市
31.104224,121.835812,5,上海,浦东新区,上海市,上海市
31.14026,121.079812,325,上海,青浦区,上海市,上海市
31.14026,121.121812,1015,上海,青浦区,上海市,上海市
31.14026,121.163812,81,上海,青浦区,上海市,上海市
31.14026,121.205812,150,上海,青浦区,上海市,上海市
31.14026,121.247812,130,上海,青浦区,上海市,上海市
31.14026,121.289812,296,上海,松江区,上海市,上海市
31.14026,121.331812,2126,上海,松江区,上海市,上海市
31.14026,121.373812,1751,上海,闵行区,上海市,上海市
31.14026,121.415812,2510,上海,徐汇区,上海市,上海市
31.14026,121.457812,525,上海,徐汇区,上海市,上海市
31.14026,121.499812,1418,上海,浦东新区,上海市,上海市
31.14026,121.541812,440,上海,浦东新区,上海市,上海市
31.14026,121.583812,966,上海,浦东新区,上海市,上海市
31.14026,121.625812,257,上海,浦东新区,上海市,上海市
31.14026,121.667812,107,上海,浦东新区,上海市,上海市
31.14026,121.709812,82,上海,浦东新区,上海市,上海市
31.14026,121.751812,205,上海,浦东新区,上海市,上海市
31.14026,121.793812,188,上海,浦东新区,上海市,上海市
31.14026,121.835812,6,上海,浦东新区,上海市,上海市
31.176296,121.079812,110,上海,青浦区,上海市,上海市
31.176296,121.121812,279,上海,青浦区,上海市,上海市
31.176296,121.163812,356,上海,青浦区,上海市,上海市
31.176296,121.205812,115,上海,青浦区,上海市,上海市
31.176296,121.247812,280,上海,青浦区,上海市,上海市
31.176296,121.289812,702,上海,青浦区,上海市,上海市
31.176296,121.331812,1270,上海,闵行区,上海市,上海市
31.176296,121.373812,3104,上海,闵行区,上海市,上海市
31.176296,121.415812,3474,上海,徐汇区,上海市,上海市
31.176296,121.457812,2597,上海,徐汇区,上海市,上海市
31.176296,121.499812,1876,上海,浦东新区,上海市,上海市
31.176296,121.541812,1210,上海,浦东新区,上海市,上海市
31.176296,121.583812,427,上海,浦东新区,上海市,上海市
31.176296,121.625812,387,上海,浦东新区,上海市,上海市
31.176296,121.667812,243,上海,浦东新区,上海市,上海市
31.176296,121.709812,859,上海,浦东新区,上海市,上海市
31.176296,121.751812,259,上海,浦东新区,上海市,上海市
31.176296,121.793812,46,上海,浦东新区,上海市,上海市
31.212332,121.079812,23,上海,青浦区,上海市,上海市
31.212332,121.121812,60,上海,青浦区,上海市,上海市
31.212332,121.163812,52,上海,青浦区,上海市,上海市
31.212332,121.205812,83,上海,青浦区,上海市,上海市
31.212332,121.247812,334,上海,青浦区,上海市,上海市
31.212332,121.289812,624,上海,闵行区,上海市,上海市
31.212332,121.331812,833,上海,闵行区,上海市,上海市
31.212332,121.373812,2262,上海,长宁区,上海市,上海市
31.212332,121.415812,5201,上海,长宁区,上海市,上海市
31.212332,121.457812,7680,上海,徐汇区,上海市,上海市
31.212332,121.499812,4661,上海,黄浦区,上海市,上海市
31.212332,121.541812,2751,上海,浦东新区,上海市,上海市
31.212332,121.583812,789,上海,浦东新区,上海市,上海市
31.212332,121.625812,1192,上海,浦东新区,上海市,上海市
31.212332,121.667812,602,上海,浦东新区,上海市,上海市
31.212332,121.709812,516,上海,浦东新区,上海市,上海市
31.212332,121.751812,53,上海,浦东新区,上海市,上海市
31.248368,121.079812,47,上海,青浦区,上海市,上海市
31.248368,121.121812,94,上海,青浦区,上海市,上海市
31.248368,121.163812,16,上海,青浦区,上海市,上海市
31.248368,121.205812,226,上海,青浦区,上海市,上海市
31.248368,121.247812,187,上海,闵行区,上海市,上海市
31.248368,121.289812,124,上海,嘉定区,上海市,上海市
31.248368,121.331812,1728,上海,嘉定区,上海市,上海市
31.248368,121.373812,2359,上海,嘉定区,上海市,上海市
31.248368,121.415812,3628,上海,普陀区,上海市,上海市
31.248368,121.457812,6546,上海,静安区,上海市,上海市
31.248368,121.499812,6210,上海,虹口区,上海市,上海市
31.248368,121.541812,1875,上海,浦东新区,上海市,上海市
31.248368,121.583812,1676,上海,浦东新区,上海市,上海市
31.248368,121.625812,539,上海,浦东新区,上海市,上海市
31.248368,121.667812,600,上海,浦东新区,上海市,上海市
31.248368,121.709812,180,上海,浦东新区,上海市,上海市
31.248368,121.751812,9,上海,浦东新区,上海市,上海市
31.284404,121.121812,5,上海,青浦区,上海市,上海市
31.284404,121.163812,743,上海,嘉定区,上海市,上海市
31.284404,121.205812,293,上海,嘉定区,上海市,上海市
31.284404,121.247812,39,上海,嘉定区,上海市,上海市
31.284404,121.289812,703,上海,嘉定区,上海市,上海市
31.284404,121.331812,976,上海,嘉定区,上海市,上海市
31.284404,121.373812,371,上海,普陀区,上海市,上海市
31.284404,121.415812,2110,上海,宝山区,上海市,上海市
31.284404,121.457812,3050,上海,静安区,上海市,上海市
31.284404,121.499812,4669,上海,杨浦区,上海市,上海市
31.284404,121.541812,2405,上海,杨浦区,上海市,上海市
31.284404,121.583812,941,上海,浦东新区,上海市,上海市
31.284404,121.625812,814,上海,浦东新区,上海市,上海市
31.284404,121.667812,776,上海,浦东新区,上海市,上海市
31.284404,121.709812,19,上海,浦东新区,上海市,上海市
31.32044,121.163812,97,上海,嘉定区,上海市,上海市
31.32044,121.205812,121,上海,嘉定区,上海市,上海市
31.32044,121.247812,332,上海,嘉定区,上海市,上海市
31.32044,121.289812,536,上海,嘉定区,上海市,上海市
31.32044,121.331812,220,上海,嘉定区,上海市,上海市
31.32044,121.373812,808,上海,宝山区,上海市,上海市
31.32044,121.415812,621,上海,宝山区,上海市,上海市
31.32044,121.457812,3191,上海,静安区,上海市,上海市
31.32044,121.499812,2267,上海,杨浦区,上海市,上海市
31.32044,121.541812,1212,上海,杨浦区,上海市,上海市
31.32044,121.583812,464,上海,浦东新区,上海市,上海市
31.32044,121.625812,333,上海,浦东新区,上海市,上海市
31.32044,121.667812,11,上海,浦东新区,上海市,上海市
31.32044,121.835812,6,上海,崇明区,上海市,上海市
31.32044,121.877812,5,上海,崇明区,上海市,上海市
31.356476,121.121812,7,上海,嘉定区,上海市,上海市
31.356476,121.163812,204,上海,嘉定区,上海市,上海市
31.356476,121.205812,25,上海,嘉定区,上海市,上海市
31.356476,121.247812,1023,上海,嘉定区,上海市,上海市
31.356476,121.289812,59,上海,嘉定区,上海市,上海市
31.356476,121.331812,48,上海,嘉定区,上海市,上海市
31.356476,121.373812,906,上海,宝山区,上海市,上海市
31.356476,121.415812,794,上海,宝山区,上海市,上海市
31.356476,121.457812,491,上海,宝山区,上海市,上海市
31.356476,121.499812,557,上海,宝山区,上海市,上海市
31.356476,121.541812,53,上海,浦东新区,上海市,上海市
31.356476,121.583812,673,上海,浦东新区,上海市,上海市
31.356476,121.751812,32,上海,崇明区,上海市,上海市
31.356476,121.835812,24,上海,崇明区,上海市,上海市
31.392512,121.163812,29,上海,嘉定区,上海市,上海市
31.392512,121.205812,131,上海,嘉定区,上海市,上海市
31.392512,121.247812,1396,上海,嘉定区,上海市,上海市
31.392512,121.289812,274,上海,嘉定区,上海市,上海市
31.392512,121.331812,260,上海,宝山区,上海市,上海市
31.392512,121.373812,180,上海,宝山区,上海市,上海市
31.392512,121.415812,335,上海,宝山区,上海市,上海市
31.392512,121.457812,494,上海,宝山区,上海市,上海市
31.392512,121.499812,1096,上海,宝山区,上海市,上海市
31.392512,121.667812,66,上海,崇明区,上海市,上海市
31.392512,121.709812,218,上海,崇明区,上海市,上海市
31.392512,121.751812,10,上海,崇明区,上海市,上海市
31.428548,121.205812,145,上海,嘉定区,上海市,上海市
31.428548,121.247812,22,上海,嘉定区,上海市,上海市
31.428548,121.289812,93,上海,嘉定区,上海市,上海市
31.428548,121.331812,353,上海,嘉定区,上海市,上海市
31.428548,121.373812,75,上海,宝山区,上海市,上海市
31.428548,121.415812,256,上海,宝山区,上海市,上海市
31.428548,121.667812,3,上海,崇明区,上海市,上海市
31.464584,121.247812,47,上海,嘉定区,上海市,上海市
31.464584,121.289812,19,上海,嘉定区,上海市,上海市
31.464584,121.331812,127,上海,宝山区,上海市,上海市
31.464584,121.373812,8,上海,宝山区,上海市,上海市
31.464584,121.415812,81,上海,宝山区,上海市,上海市
31.464584,121.793812,4,上海,崇明区,上海市,上海市
31.464584,121.835812,7,上海,崇明区,上海市,上海市
31.50062,121.331812,21,上海,宝山区,上海市,上海市
31.50062,121.751812,5,上海,崇明区,上海市,上海市
31.50062,121.793812,86,上海,崇明区,上海市,上海市
31.50062,121.835812,10,上海,崇明区,上海市,上海市
31.536656,121.625812,182,上海,崇明区,上海市,上海市
31.536656,121.667812,7,上海,崇明区,上海市,上海市
31.536656,121.709812,29,上海,崇明区,上海市,上海市
31.536656,121.751812,30,上海,崇明区,上海市,上海市
31.536656,121.793812,15,上海,崇明区,上海市,上海市
31.536656,121.835812,91,上海,崇明区,上海市,上海市
31.536656,121.877812,12,上海,崇明区,上海市,上海市
31.572692,121.499812,3,上海,崇明区,上海市,上海市
31.572692,121.541812,44,上海,崇明区,上海市,上海市
31.572692,121.583812,11,上海,崇明区,上海市,上海市
31.572692,121.625812,3,上海,崇明区,上海市,上海市
31.572692,121.667812,14,上海,崇明区,上海市,上海市
31.572692,121.709812,7,上海,崇明区,上海市,上海市
31.572692,121.793812,6,上海,崇明区,上海市,上海市
31.608728,121.373812,76,上海,崇明区,上海市,上海市
31.608728,121.415812,238,上海,崇明区,上海市,上海市
31.608728,121.457812,9,上海,崇明区,上海市,上海市
31.608728,121.499812,3,上海,崇明区,上海市,上海市
31.608728,121.541812,9,上海,崇明区,上海市,上海市
31.608728,121.583812,11,上海,崇明区,上海市,上海市
31.608728,121.667812,3,上海,崇明区,上海市,上海市
31.644764,121.373812,45,上海,崇明区,上海市,上海市
31.644764,121.415812,123,上海,崇明区,上海市,上海市
31.644764,121.457812,14,上海,崇明区,上海市,上海市
31.644764,121.499812,5,上海,崇明区,上海市,上海市
31.644764,121.541812,3,上海,崇明区,上海市,上海市
31.644764,121.625812,3,上海,崇明区,上海市,上海市
31.6808,121.373812,11,上海,崇明区,上海市,上海市
31.6808,121.415812,9,上海,崇明区,上海市,上海市
31.6808,121.457812,41,上海,崇明区,上海市,上海市
31.6808,121.499812,17,上海,崇明区,上海市,上海市
31.716836,121.247812,4,上海,崇明区,上海市,上海市
31.716836,121.331812,25,上海,崇明区,上海市,上海市
31.716836,121.499812,34,上海,崇明区,上海市,上海市
31.752872,121.205812,11,上海,崇明区,上海市,上海市
31.752872,121.247812,10,上海,崇明区,上海市,上海市
31.752872,121.289812,10,上海,崇明区,上海市,上海市
31.752872,121.373812,3,上海,崇明区,上海市,上海市
31.752872,121.415812,3,上海,崇明区,上海市,上海市
31.824944,121.289812,3,上海,崇明区,上海市,上海市
